location,name,poi_type,rating,price,Type,latitude,longitude,free_bikes
"200166 - Southerton Road, Hammersmith",Pret a Manger,['Fast Food Restaurant'],,,Park,51.494499,-0.228188,37
"200166 - Southerton Road, Hammersmith",IF Panzerotto & Co,['Italian Restaurant'],,,Park,51.494499,-0.228188,37
"200166 - Southerton Road, Hammersmith",La Brioche,['Café'],,,Park,51.494499,-0.228188,37
"200166 - Southerton Road, Hammersmith",Wasabi,['Sushi Restaurant'],,,Park,51.494499,-0.228188,37
"200166 - Southerton Road, Hammersmith",Doorsteps,['Fast Food Restaurant'],,,Park,51.494499,-0.228188,37
"200166 - Southerton Road, Hammersmith",Bill's,"['Cafes, Coffee, and Tea Houses', 'English Restaurant']",,,Park,51.494499,-0.228188,37
"200166 - Southerton Road, Hammersmith",Swedish Deli,['Deli'],,,Park,51.494499,-0.228188,37
"200116 - Vereker Road, West Kensington",Popin,['Café'],,,Park,51.48959104,-0.209378594,3
"200116 - Vereker Road, West Kensington",Eat-Aroi Cafe,['Thai Restaurant'],,,Park,51.48959104,-0.209378594,3
"200116 - Vereker Road, West Kensington",Best Mangal,['Turkish Restaurant'],,,Park,51.48959104,-0.209378594,3
"200116 - Vereker Road, West Kensington",Best Mangal II,"['Fast Food Restaurant', 'Turkish Restaurant']",,,Park,51.48959104,-0.209378594,3
"200116 - Vereker Road, West Kensington",Maurizio Barca,['Italian Restaurant'],,,Park,51.48959104,-0.209378594,3
"200116 - Vereker Road, West Kensington",Casa Bardotti Pizzeria West Kensington,"['Pizzeria', 'Italian Restaurant']",,,Park,51.48959104,-0.209378594,3
"200116 - Vereker Road, West Kensington",Mamma Anna & Co,['Italian Restaurant'],,,Park,51.48959104,-0.209378594,3
"200116 - Vereker Road, West Kensington",Cafe Continente,"['Café', 'Coffee Shop', 'Sandwich Restaurant']",,,Park,51.48959104,-0.209378594,3
"200116 - Vereker Road, West Kensington",Lilly Cafe,['Café'],,,Park,51.48959104,-0.209378594,3
"200116 - Vereker Road, West Kensington",Ap - Aperipasta Prosecco Bar Italian Kitchen,['Italian Restaurant'],,,Park,51.48959104,-0.209378594,3
"200211 - Union Grove, Wandsworth Road",O S Golfinhos,"['Café', 'Seafood Restaurant']",,,Park,51.472993,-0.133972,25
"200211 - Union Grove, Wandsworth Road",Where Magic Happens,"['Caribbean Restaurant', 'Seafood Restaurant']",,,Park,51.472993,-0.133972,25
"200211 - Union Grove, Wandsworth Road",Lebanese Grill II,"['Fast Food Restaurant', 'Lebanese Restaurant']",,,Park,51.472993,-0.133972,25
"200211 - Union Grove, Wandsworth Road",Delicias De Portugal,['Gourmet Store'],,,Park,51.472993,-0.133972,25
"200211 - Union Grove, Wandsworth Road",Peri Peri Chicken Bites,"['Fried Chicken Joint', 'Fast Food Restaurant']",,,Park,51.472993,-0.133972,25
"200211 - Union Grove, Wandsworth Road",Sal E Pimenta,['Portuguese Restaurant'],,,Park,51.472993,-0.133972,25
"200211 - Union Grove, Wandsworth Road",Lahore Grill Restaurant,['Indian Restaurant'],,,Park,51.472993,-0.133972,25
"200211 - Union Grove, Wandsworth Road",Andalucia Palace,"['Café', 'Spanish Restaurant']",,,Park,51.472993,-0.133972,25
"200211 - Union Grove, Wandsworth Road",Andalucia Patisserie,['Bakery'],,,Park,51.472993,-0.133972,25
"300242 - Allington Street, Victoria",Aster,"['Café', 'French Restaurant', 'Scandinavian Restaurant']",,,Park,51.496863,-0.1429434,25
"300242 - Allington Street, Victoria",Sticks’n’Sushi,['Sushi Restaurant'],,,Park,51.496863,-0.1429434,25
"300242 - Allington Street, Victoria",Franco Manca,['Pizzeria'],,,Park,51.496863,-0.1429434,25
"300242 - Allington Street, Victoria",Crosstown,"['Bakery', 'Donut Shop', 'Restaurant']",,,Park,51.496863,-0.1429434,25
"300242 - Allington Street, Victoria",Pizza Pilgrims,['Pizzeria'],,,Park,51.496863,-0.1429434,25
"300242 - Allington Street, Victoria",The Rail House Cafe,"['Bar', 'Café', 'French Restaurant']",,,Park,51.496863,-0.1429434,25
"300242 - Allington Street, Victoria",Market Hall Victoria,['Restaurant'],,,Park,51.496863,-0.1429434,25
"300242 - Allington Street, Victoria",Ahi Poke,['Poke Restaurant'],,,Park,51.496863,-0.1429434,25
"300242 - Allington Street, Victoria",Bleecker Burger,"['Burger Joint', 'American Restaurant', 'Fast Food Restaurant']",,,Park,51.496863,-0.1429434,25
"300242 - Allington Street, Victoria",Etnacoffee,['Italian Restaurant'],,,Park,51.496863,-0.1429434,25
"000968 - Warwick Row, Westminster",Pret a Manger,['Fast Food Restaurant'],,,Park,51.497998,-0.14296064,20
"000968 - Warwick Row, Westminster",Timmy Green,['Australian Restaurant'],,,Park,51.497998,-0.14296064,20
"000968 - Warwick Row, Westminster",Sticks’n’Sushi,['Sushi Restaurant'],,,Park,51.497998,-0.14296064,20
"000968 - Warwick Row, Westminster",Franco Manca,['Pizzeria'],,,Park,51.497998,-0.14296064,20
"000968 - Warwick Row, Westminster",Bone Daddies,['Ramen Restaurant'],,,Park,51.497998,-0.14296064,20
"000968 - Warwick Row, Westminster",The English Rose Cafe and Tea Shop,"['Coffee Shop', 'Tea Room', 'English Restaurant']",,,Park,51.497998,-0.14296064,20
"000968 - Warwick Row, Westminster",Old Masters,['Restaurant'],,,Park,51.497998,-0.14296064,20
"000968 - Warwick Row, Westminster",Crosstown,"['Bakery', 'Donut Shop', 'Restaurant']",,,Park,51.497998,-0.14296064,20
"000968 - Warwick Row, Westminster",The Rail House Cafe,"['Bar', 'Café', 'French Restaurant']",,,Park,51.497998,-0.14296064,20
"000968 - Warwick Row, Westminster",The Other Naughty Piglet,"['Wine Bar', 'Modern European Restaurant']",,,Park,51.497998,-0.14296064,20
"010625 - Penfold Street, Marylebone",Church Street Cafe,"['Café', 'Coffee Shop', 'Restaurant']",,,Park,51.52289229,-0.171681991,5
"010625 - Penfold Street, Marylebone",Greggs,['Bakery'],,,Park,51.52289229,-0.171681991,5
"010625 - Penfold Street, Marylebone",Mac's Cafe,['Breakfast Spot'],,,Park,51.52289229,-0.171681991,5
"010625 - Penfold Street, Marylebone",Kurdistan,"['Bakery', 'Restaurant']",,,Park,51.52289229,-0.171681991,5
"010625 - Penfold Street, Marylebone",KFC,['Fast Food Restaurant'],,,Park,51.52289229,-0.171681991,5
"010625 - Penfold Street, Marylebone",Dar Marrakesh,"['Bar', 'African Restaurant', 'Moroccan Restaurant']",,,Park,51.52289229,-0.171681991,5
"010625 - Penfold Street, Marylebone",Karkuk,['Middle Eastern Restaurant'],,,Park,51.52289229,-0.171681991,5
"010625 - Penfold Street, Marylebone",Azmar Restaurant,['Falafel Restaurant'],,,Park,51.52289229,-0.171681991,5
"010625 - Penfold Street, Marylebone",Domino's Pizza,"['Pizzeria', 'Fast Food Restaurant']",,,Park,51.52289229,-0.171681991,5
"010625 - Penfold Street, Marylebone",Habaybna Resturant,['Restaurant'],,,Park,51.52289229,-0.171681991,5
"001015 - New Globe Walk, Bankside",Tas Pide,['Turkish Restaurant'],,,Park,51.5073853,-0.096440751,18
"001015 - New Globe Walk, Bankside",Porky's BBQ Bankside,"['BBQ Joint', 'American Restaurant', 'Fast Food Restaurant']",,,Park,51.5073853,-0.096440751,18
"001015 - New Globe Walk, Bankside",Swan at the Globe,"['English Restaurant', 'Brasserie']",,,Park,51.5073853,-0.096440751,18
"001015 - New Globe Walk, Bankside",Crosby & Hope,['Café'],,,Park,51.5073853,-0.096440751,18
"001015 - New Globe Walk, Bankside",PizzaExpress,['Pizzeria'],,,Park,51.5073853,-0.096440751,18
"001015 - New Globe Walk, Bankside",The Real Greek,['Greek Restaurant'],,,Park,51.5073853,-0.096440751,18
"001015 - New Globe Walk, Bankside",Zizzi,['Italian Restaurant'],,,Park,51.5073853,-0.096440751,18
"001015 - New Globe Walk, Bankside",The Globe Theatre,"['Arts and Entertainment', 'Café']",,,Park,51.5073853,-0.096440751,18
"001015 - New Globe Walk, Bankside",LSE Bankside Restaurant,['Diner'],,,Park,51.5073853,-0.096440751,18
"001015 - New Globe Walk, Bankside",Pret a Manger,['Fast Food Restaurant'],,,Park,51.5073853,-0.096440751,18
"003457 - Rochester Row, Westminster",XLN T,"['Café', 'Coffee Shop', 'Restaurant']",,,Park,51.49582705,-0.13547809,11
"003457 - Rochester Row, Westminster",Cafe Fresco,"['Café', 'Restaurant']",,,Park,51.49582705,-0.13547809,11
"003457 - Rochester Row, Westminster",Cafe Nuvo,"['Coffee Shop', 'Restaurant']",,,Park,51.49582705,-0.13547809,11
"003457 - Rochester Row, Westminster",Vital Ingredient,['Salad Restaurant'],,,Park,51.49582705,-0.13547809,11
"003457 - Rochester Row, Westminster",The Laughing Halibut,['Fish and Chips Shop'],,,Park,51.49582705,-0.13547809,11
"003457 - Rochester Row, Westminster",The Vincent Rooms,['Restaurant'],,,Park,51.49582705,-0.13547809,11
"003457 - Rochester Row, Westminster",Falafel Zaki Zaki,['Falafel Restaurant'],,,Park,51.49582705,-0.13547809,11
"003457 - Rochester Row, Westminster",Keen,"['Fast Food Restaurant', 'Sandwich Restaurant']",,,Park,51.49582705,-0.13547809,11
"003457 - Rochester Row, Westminster",Zakuski,['Deli'],,,Park,51.49582705,-0.13547809,11
"003457 - Rochester Row, Westminster",Mathura Restaurant,['Indian Restaurant'],,,Park,51.49582705,-0.13547809,11
"200134 - Albany Street, The Regent's Park",Mr Haddock's Fish Bar,"['Fish and Chips Shop', 'Fast Food Restaurant']",,,Park,51.528302,-0.144466,12
"200134 - Albany Street, The Regent's Park",Jesshops,['Bakery'],,,Park,51.528302,-0.144466,12
"200134 - Albany Street, The Regent's Park",The Good Rice,"['Bakery', 'Restaurant']",,,Park,51.528302,-0.144466,12
"200173 - Courland Grove, Wandsworth Road",Delicias De Portugal,['Gourmet Store'],,,Park,51.4729184,-0.132102704,21
"200173 - Courland Grove, Wandsworth Road",Peri Peri Chicken Bites,"['Fried Chicken Joint', 'Fast Food Restaurant']",,,Park,51.4729184,-0.132102704,21
"200173 - Courland Grove, Wandsworth Road",Lebanese Grill II,"['Fast Food Restaurant', 'Lebanese Restaurant']",,,Park,51.4729184,-0.132102704,21
"200173 - Courland Grove, Wandsworth Road",Where Magic Happens,"['Caribbean Restaurant', 'Seafood Restaurant']",,,Park,51.4729184,-0.132102704,21
"200173 - Courland Grove, Wandsworth Road",Sal E Pimenta,['Portuguese Restaurant'],,,Park,51.4729184,-0.132102704,21
"200173 - Courland Grove, Wandsworth Road",Lahore Grill Restaurant,['Indian Restaurant'],,,Park,51.4729184,-0.132102704,21
"200173 - Courland Grove, Wandsworth Road",O Moinho,['Portuguese Restaurant'],,,Park,51.4729184,-0.132102704,21
"200173 - Courland Grove, Wandsworth Road",Andalucia Palace,"['Café', 'Spanish Restaurant']",,,Park,51.4729184,-0.132102704,21
"200173 - Courland Grove, Wandsworth Road",Lusitania Restaurant,['Portuguese Restaurant'],,,Park,51.4729184,-0.132102704,21
"200173 - Courland Grove, Wandsworth Road",Andalucia Patisserie,['Bakery'],,,Park,51.4729184,-0.132102704,21
"001196 - Vincent Square, Westminster",The Rochester Pub,['Restaurant'],,,Park,51.49398524,-0.136928582,6
"001196 - Vincent Square, Westminster",Indian Diner,['Indian Restaurant'],,,Park,51.49398524,-0.136928582,6
"001196 - Vincent Square, Westminster",Gustoso Ristorante & Enoteca,['Italian Restaurant'],,,Park,51.49398524,-0.136928582,6
"001196 - Vincent Square, Westminster",The Vincent Rooms,['Restaurant'],,,Park,51.49398524,-0.136928582,6
"001196 - Vincent Square, Westminster",Due Amici,['Italian Restaurant'],,,Park,51.49398524,-0.136928582,6
"001196 - Vincent Square, Westminster",2 Amici,['Italian Restaurant'],,,Park,51.49398524,-0.136928582,6
"001196 - Vincent Square, Westminster",Tapas Bar O Tejo,"['Café', 'Portuguese Restaurant', 'Tapas Restaurant']",,,Park,51.49398524,-0.136928582,6
"001196 - Vincent Square, Westminster",Dragon Inn Club,['Chinese Restaurant'],,,Park,51.49398524,-0.136928582,6
"001196 - Vincent Square, Westminster",Aloo Tama,['Restaurant'],,,Park,51.49398524,-0.136928582,6
"001196 - Vincent Square, Westminster",Welcome Italia,['Italian Restaurant'],,,Park,51.49398524,-0.136928582,6
"200218 - Addison Road, Holland Park",Hilton London Kensington,['Hotel'],,,Park,51.504199,-0.210941,19
"200189 - Phene Street, Chelsea",La Delizia,"['Pizzeria', 'Italian Restaurant']",,,Park,51.48498496,-0.167919869,20
"200189 - Phene Street, Chelsea",No. Fifty Cheyne,['French Restaurant'],,,Park,51.48498496,-0.167919869,20
"200189 - Phene Street, Chelsea",Biscuit Bar,['Snack Place'],,,Park,51.48498496,-0.167919869,20
"200189 - Phene Street, Chelsea",The Ivy Asia Chelsea,"['American Restaurant', 'English Restaurant']",,,Park,51.48498496,-0.167919869,20
"200189 - Phene Street, Chelsea",GAIL's Bakery King's Road,"['Bakery', 'Restaurant']",,,Park,51.48498496,-0.167919869,20
"200189 - Phene Street, Chelsea",The Ivy Asia Chelsea,['Asian Restaurant'],,,Park,51.48498496,-0.167919869,20
"200033 - Philpot Street, Whitechapel",Lahore One Restaurant,['Indian Restaurant'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",McDonald's,"['Burger Joint', 'Fast Food Restaurant']",,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Grill Kabilla,['Indian Restaurant'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",East is East,['Indian Restaurant'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Traders Restaurant,['Steakhouse'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Cavell Cafe,"['Café', 'Coffee Shop']",,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Cafe Donatella,['Café'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Platter Grill,"['Fried Chicken Joint', 'Fast Food Restaurant']",,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Best Kebab,['Fast Food Restaurant'],,,Park,51.515256,-0.058641,4
"200033 - Philpot Street, Whitechapel",Cafe Classic,['Café'],,,Park,51.515256,-0.058641,4
"001135 - Claverton Street, Pimlico",Dolphin Bar & Grill,['Restaurant'],,,Park,51.48483991,-0.138089062,28
"300039 - Wendon Street, Old Ford",Sultan Sofrasi,['Turkish Restaurant'],,,Park,51.53603947,-0.026262677,1
"300039 - Wendon Street, Old Ford",Greggs,['Bakery'],,,Park,51.53603947,-0.026262677,1
"300039 - Wendon Street, Old Ford",Saucy Kipper,['Fish and Chips Shop'],,,Park,51.53603947,-0.026262677,1
"001169 - Grosvenor Crescent, Belgravia",Grenadier Belgrave,"['Bar', 'Gastropub', 'English Restaurant']",,,Park,51.50135267,-0.153194766,13
"001169 - Grosvenor Crescent, Belgravia",Ametsa with Arzak Instruction,['Tapas Restaurant'],,,Park,51.50135267,-0.153194766,13
"001169 - Grosvenor Crescent, Belgravia",The Lanesborough Hotel,['Restaurant'],,,Park,51.50135267,-0.153194766,13
"001169 - Grosvenor Crescent, Belgravia",AshbeLya,['Middle Eastern Restaurant'],,,Park,51.50135267,-0.153194766,13
"001169 - Grosvenor Crescent, Belgravia",Cédric Grolet at the Berkeley,"['Pastry Shop', 'Restaurant']",,,Park,51.50135267,-0.153194766,13
"001169 - Grosvenor Crescent, Belgravia",Old English Coffee House,"['Café', 'Coffee Shop', 'Restaurant']",,,Park,51.50135267,-0.153194766,13
"001169 - Grosvenor Crescent, Belgravia",Marcus,"['English Restaurant', 'French Restaurant']",,,Park,51.50135267,-0.153194766,13
"001169 - Grosvenor Crescent, Belgravia",Oval Restaurant,['Italian Restaurant'],,,Park,51.50135267,-0.153194766,13
"001169 - Grosvenor Crescent, Belgravia",The Lodge Cafe,"['Café', 'Restaurant']",,,Park,51.50135267,-0.153194766,13
"001169 - Grosvenor Crescent, Belgravia",Pizza on the Park,"['Pizzeria', 'Italian Restaurant']",,,Park,51.50135267,-0.153194766,13
"200135 - Selby Street, Whitechapel",Rinkoffs Bakery,['Bakery'],,,Park,51.521905,-0.063386,11
"200135 - Selby Street, Whitechapel",Breid,['Bakery'],,,Park,51.521905,-0.063386,11
"200135 - Selby Street, Whitechapel",Sushi Circle,['Japanese Restaurant'],,,Park,51.521905,-0.063386,11
"200239 - Old Montague Street, Whitechapel",Pitha Ghor,['Middle Eastern Restaurant'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Haji Nanna Biryani,['Indian Restaurant'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Pie Factory,['English Restaurant'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Pran,"['Café', 'Restaurant']",,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Baraka Eatery,['Indian Restaurant'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Hichki Mumbai Kitchen,['Indian Restaurant'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Pixxa,"['Pizzeria', 'Fast Food Restaurant', 'Italian Restaurant']",,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Zoom East Kitchen & Bar,['Restaurant'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Zizi Greenwich,['Italian Restaurant'],,,Park,51.51793,-0.067937,7
"200239 - Old Montague Street, Whitechapel",Sushinoen,['Japanese Restaurant'],,,Park,51.51793,-0.067937,7
"003489 - Broadwick Street, Soho",The Ivy Soho Brasserie,"['English Restaurant', 'Brasserie']",,,Park,51.5136846,-0.135580879,16
"003489 - Broadwick Street, Soho",Yauatcha Soho,"['Bar', 'Asian Restaurant', 'Dim Sum Restaurant']",,,Park,51.5136846,-0.135580879,16
"003489 - Broadwick Street, Soho",My Place,"['Café', 'Coffee Shop', 'Restaurant']",,,Park,51.5136846,-0.135580879,16
"003489 - Broadwick Street, Soho",Temper,"['BBQ Joint', 'Mexican Restaurant']",,,Park,51.5136846,-0.135580879,16
"003489 - Broadwick Street, Soho",Café Leon Dore,['Café'],,,Park,51.5136846,-0.135580879,16
"003489 - Broadwick Street, Soho",Savage Salads,['Dining and Drinking'],,,Park,51.5136846,-0.135580879,16
"003489 - Broadwick Street, Soho",Jerusalem Falafel,"['Fast Food Restaurant', 'Greek Restaurant', 'Middle Eastern Restaurant']",,,Park,51.5136846,-0.135580879,16
"003489 - Broadwick Street, Soho",The Duck and Rice,"['Bar', 'Gastropub', 'Chinese Restaurant']",,,Park,51.5136846,-0.135580879,16
"003489 - Broadwick Street, Soho",Pitstop Cafe,"['Café', 'Coffee Shop', 'Restaurant']",,,Park,51.5136846,-0.135580879,16
"003489 - Broadwick Street, Soho",Tapas Brindisa,['Tapas Restaurant'],,,Park,51.5136846,-0.135580879,16
"200147 - Salmon Lane, Limehouse",Anchor Cafe,"['Café', 'Coffee Shop', 'Restaurant']",,,Park,51.514115,-0.033828,5
"200147 - Salmon Lane, Limehouse",Indiana,['Indian Restaurant'],,,Park,51.514115,-0.033828,5
"200147 - Salmon Lane, Limehouse",May Moon,"['Chinese Restaurant', 'Fast Food Restaurant']",,,Park,51.514115,-0.033828,5
"200147 - Salmon Lane, Limehouse",Mario's Pizza,"['Pizzeria', 'Fast Food Restaurant', 'Italian Restaurant']",,,Park,51.514115,-0.033828,5
"300035 - Carnegie Street, King's Cross",Merkato,"['African Restaurant', 'Ethiopian Restaurant']",,,Park,51.53546778,-0.11619105,22
"300035 - Carnegie Street, King's Cross",Kaki,['Chinese Restaurant'],,,Park,51.53546778,-0.11619105,22
"300035 - Carnegie Street, King's Cross",CU Diner,['Diner'],,,Park,51.53546778,-0.11619105,22
"300035 - Carnegie Street, King's Cross",Marathon Ethiopian Restaurant,"['African Restaurant', 'Ethiopian Restaurant']",,,Park,51.53546778,-0.11619105,22
"300035 - Carnegie Street, King's Cross",Sweet Cafe,['Snack Place'],,,Park,51.53546778,-0.11619105,22
"300035 - Carnegie Street, King's Cross",Health Mate UK,['Café'],,,Park,51.53546778,-0.11619105,22
"300035 - Carnegie Street, King's Cross",The Canteen,['Cafeteria'],,,Park,51.53546778,-0.11619105,22
"300035 - Carnegie Street, King's Cross",Cole and Sons Deli,"['Gourmet Store', 'Grocery Store / Supermarket']",,,Park,51.53546778,-0.11619105,22
"200041 - Antill Road, Mile End",Los Pollos Hermanos,['Fried Chicken Joint'],,,Park,51.528224,-0.037471,13
"200041 - Antill Road, Mile End",Britannia Fish Bar,['Fish and Chips Shop'],,,Park,51.528224,-0.037471,13
"200041 - Antill Road, Mile End",Kilikya Mile End,['Turkish Restaurant'],,,Park,51.528224,-0.037471,13
"200041 - Antill Road, Mile End",Ciao Bella,['Italian Restaurant'],,,Park,51.528224,-0.037471,13
"200041 - Antill Road, Mile End",Sultan Grill & Bar,['Kebab Restaurant'],,,Park,51.528224,-0.037471,13
"200167 - Twig Folly Bridge, Mile End",Palmers Restaurant,"['English Restaurant', 'Modern European Restaurant', 'Seafood Restaurant']",,,Park,51.530326,-0.042744,2
"200167 - Twig Folly Bridge, Mile End",Thai Room Restaurant,['Thai Restaurant'],,,Park,51.530326,-0.042744,2
"200167 - Twig Folly Bridge, Mile End",Royale London,['French Restaurant'],,,Park,51.530326,-0.042744,2
"200167 - Twig Folly Bridge, Mile End",Greedy Fish & Chips,['Fish and Chips Shop'],,,Park,51.530326,-0.042744,2
"001075 - Hyde Park Corner, Hyde Park",The Lodge Cafe,"['Café', 'Restaurant']",,,Park,51.50311799,-0.153520935,16
"001075 - Hyde Park Corner, Hyde Park",Pizza on the Park,"['Pizzeria', 'Italian Restaurant']",,,Park,51.50311799,-0.153520935,16
"001075 - Hyde Park Corner, Hyde Park",Oval Restaurant,['Italian Restaurant'],,,Park,51.50311799,-0.153520935,16
"001075 - Hyde Park Corner, Hyde Park",Othman,['Turkish Restaurant'],,,Park,51.50311799,-0.153520935,16
"001075 - Hyde Park Corner, Hyde Park",Cédric Grolet at the Berkeley,"['Pastry Shop', 'Restaurant']",,,Park,51.50311799,-0.153520935,16
"001075 - Hyde Park Corner, Hyde Park",Grenadier Belgrave,"['Bar', 'Gastropub', 'English Restaurant']",,,Park,51.50311799,-0.153520935,16
"001075 - Hyde Park Corner, Hyde Park",The Lanesborough Hotel,['Restaurant'],,,Park,51.50311799,-0.153520935,16
"001075 - Hyde Park Corner, Hyde Park",Marcus,"['English Restaurant', 'French Restaurant']",,,Park,51.50311799,-0.153520935,16
"001075 - Hyde Park Corner, Hyde Park",Theo Randall,['Italian Restaurant'],,,Park,51.50311799,-0.153520935,16
"001075 - Hyde Park Corner, Hyde Park",Alex Webb,['English Restaurant'],,,Park,51.50311799,-0.153520935,16
"300212 - Birkenhead Street, King's Cross",Five Guys King's Cross,['Burger Joint'],,,Park,51.5301998755,-0.122299440803,20
"300212 - Birkenhead Street, King's Cross",Casa Mamma,['Italian Restaurant'],,,Park,51.5301998755,-0.122299440803,20
"300212 - Birkenhead Street, King's Cross",Indian Lounge,['Indian Restaurant'],,,Park,51.5301998755,-0.122299440803,20
"300212 - Birkenhead Street, King's Cross",Eddie's,"['Fish and Chips Shop', 'Fast Food Restaurant', 'Seafood Restaurant']",,,Park,51.5301998755,-0.122299440803,20
"300212 - Birkenhead Street, King's Cross",Taj Mahal Indian Cuisine,['Indian Restaurant'],,,Park,51.5301998755,-0.122299440803,20
"300212 - Birkenhead Street, King's Cross",Bamboo Inn,['Chinese Restaurant'],,,Park,51.5301998755,-0.122299440803,20
"300212 - Birkenhead Street, King's Cross",King's Kebab,['Middle Eastern Restaurant'],,,Park,51.5301998755,-0.122299440803,20
"300212 - Birkenhead Street, King's Cross",La Regina,"['Cafes, Coffee, and Tea Houses', 'Italian Restaurant']",,,Park,51.5301998755,-0.122299440803,20
"300212 - Birkenhead Street, King's Cross",Kings Cross Tandoori,['Indian Restaurant'],,,Park,51.5301998755,-0.122299440803,20
"300212 - Birkenhead Street, King's Cross",Camino Islington DUPLICATE,['Tapas Restaurant'],,,Park,51.5301998755,-0.122299440803,20
"200050 - Naval Row, Blackwall",Bar Salento,"['Wine Bar', 'Italian Restaurant']",,,Park,51.508981,-0.00699,16
"200050 - Naval Row, Blackwall",Poplar Cafe,"['Café', 'Restaurant']",,,Park,51.508981,-0.00699,16
"200050 - Naval Row, Blackwall",Sweet Nothing Bakehouse,['Bakery'],,,Park,51.508981,-0.00699,16
"200050 - Naval Row, Blackwall",BBQ House,['Food Stand'],,,Park,51.508981,-0.00699,16
"300008 - Normand Park, West Kensington",Coco & Bibi,['Korean Restaurant'],,,Park,51.48438657,-0.20481514,19
"300008 - Normand Park, West Kensington",Porcini Pizzeria,"['Pizzeria', 'Fast Food Restaurant', 'Italian Restaurant']",,,Park,51.48438657,-0.20481514,19
"300008 - Normand Park, West Kensington",PickyWops,['Pizzeria'],,,Park,51.48438657,-0.20481514,19
"300008 - Normand Park, West Kensington",222 Veggie Vegan,['Vegan and Vegetarian Restaurant'],,,Park,51.48438657,-0.20481514,19
"300008 - Normand Park, West Kensington",Lily Tandoori,['Indian Restaurant'],,,Park,51.48438657,-0.20481514,19
"300008 - Normand Park, West Kensington",Simya Korean Restaurant,['Korean Restaurant'],,,Park,51.48438657,-0.20481514,19
"300008 - Normand Park, West Kensington",The Crepe Factory,"['Café', 'Creperie', 'Restaurant']",,,Park,51.48438657,-0.20481514,19
"300008 - Normand Park, West Kensington",Al Sultan Shisha Cafee,['Café'],,,Park,51.48438657,-0.20481514,19
"300008 - Normand Park, West Kensington",Vegan E,['Vegan and Vegetarian Restaurant'],,,Park,51.48438657,-0.20481514,19
"300008 - Normand Park, West Kensington",Tad Mangal,['Middle Eastern Restaurant'],,,Park,51.48438657,-0.20481514,19
"001001 - West Cromwell Road, Earl's Court",Addie's Thai,['Thai Restaurant'],,,Park,51.49372451,-0.198286569,12
"001001 - West Cromwell Road, Earl's Court",Notting Hill Removals,['Greek Restaurant'],,,Park,51.49372451,-0.198286569,12
"001001 - West Cromwell Road, Earl's Court",Giorgio's Pizzeria,['Pizzeria'],,,Park,51.49372451,-0.198286569,12
"001001 - West Cromwell Road, Earl's Court",Star Kebab House,['Fast Food Restaurant'],,,Park,51.49372451,-0.198286569,12
"001001 - West Cromwell Road, Earl's Court",Bistro Benito,['Italian Restaurant'],,,Park,51.49372451,-0.198286569,12
"001001 - West Cromwell Road, Earl's Court",Cafe De Beirut,"['Café', 'Lebanese Restaurant']",,,Park,51.49372451,-0.198286569,12
"001001 - West Cromwell Road, Earl's Court",Taco Bell,"['Fast Food Restaurant', 'Taco Restaurant']",,,Park,51.49372451,-0.198286569,12
"001001 - West Cromwell Road, Earl's Court",Jimmy's Grill,"['Burger Joint', 'Pizzeria', 'American Restaurant']",,,Park,51.49372451,-0.198286569,12
"001001 - West Cromwell Road, Earl's Court",Star Kababs,['Fast Food Restaurant'],,,Park,51.49372451,-0.198286569,12
"001001 - West Cromwell Road, Earl's Court",Breakfastroom,['Breakfast Spot'],,,Park,51.49372451,-0.198286569,12
"300233 - Aquatic Centre, Queen Elizabeth Olympic Park",Itsu,['Sushi Restaurant'],,,Park,51.54094,-0.010510565,63
"300233 - Aquatic Centre, Queen Elizabeth Olympic Park",FIGO Cucina Italiana,['Italian Restaurant'],,,Park,51.54094,-0.010510565,63
"022169 - Wren Street, Holborn",Cafe Romano 2,['Café'],,,Park,51.524564,-0.116279,0
"022169 - Wren Street, Holborn",Fuel Stop,"['Café', 'Pizzeria']",,,Park,51.524564,-0.116279,0
"022169 - Wren Street, Holborn",Freddies Cafe Bar,['Café'],,,Park,51.524564,-0.116279,0
